dataset_id,timestamp,s_pop,o_pop,question,possible_answers,answer,confidence,correct,score,false_answer_flag,idk_flag
10212,2026-01-25 23:45:42,109027,35028,Who was the composer of There Will Be Blood?,"[""Jonny Greenwood"", ""Jonathan Richard Guy Greenwood""]",Jonny Greenwood,0.9999,1,1,0,0
10213,2026-01-25 23:45:43,1233,11638,Who was the composer of Happy End?,"[""Kurt Weill"", ""Kurt Julian Weill""]",Kurt Weill,0.98,1,1,0,0
10214,2026-01-25 23:45:44,978,39925,Who was the composer of Billy?,"[""John Barry"", ""John Barry Prendergast"", ""John Prendergast""]",Michael Gordon,0.9,0,-1,1,0
10215,2026-01-25 23:45:45,3322,64851,Who was the composer of Walker?,"[""Joe Strummer"", ""John Graham Mellor""]",Samuel Adler,0.95,0,-1,1,0
10216,2026-01-25 23:45:46,4143,2516,Who was the composer of Listen?,"[""Anne Preven"", ""Henry Krieger"", ""Scott Cutler""]",John Adams,0.95,0,-1,1,0
10217,2026-01-25 23:45:47,1906,44671,Who was the composer of Mass?,"[""Leonard Bernstein"", ""Louis Bernstein""]",Giovanni Battista Pergolesi,0.85,0,-1,1,0
10218,2026-01-25 23:45:47,193,19255,Who was the composer of So Far?,"[""Richard Rodgers"", ""Richard Charles Rodgers""]",John Legend,0.9,0,-1,1,0
10219,2026-01-25 23:45:48,255,120538,Who was the composer of Fürchte dich nicht?,"[""Johann Sebastian Bach"", ""Bach"", ""J.S. Bach"", ""J. S. Bach"", ""J S Bach""]",Johannes Brahms,0.95,0,-1,1,0
10220,2026-01-25 23:45:49,44,48738,Who was the composer of Kallai Mattum?,"[""Himesh Reshammiya""]",Ilaiyaraaja,0.95,0,-1,1,0
10221,2026-01-25 23:45:50,186,4706,Who was the composer of Parade?,"[""Jerry Herman"", ""Gerald Sheldon Herman""]",Leonard Bernstein,0.9,0,-1,1,0
10222,2026-01-25 23:45:51,78,231,Who was the composer of I'm in Love?,"[""Bobby Ljunggren"", ""Robert Vasilis Ljunggren"", ""Robert Vasilis Engdahl""]",John Legend,0.95,0,-1,1,0
10223,2026-01-25 23:45:52,206,214,Who was the composer of Platinum?,"[""Gary William Friedman""]",David Arnold,0.95,0,-1,1,0
10224,2026-01-25 23:45:53,154,42745,Who was the composer of Ode?,"[""Igor Stravinsky"", ""Igor Fyodorovich Stravinsky"", ""Stravinsky"", ""Igor Strawinski"", ""Igor Strawinsky"", ""Igor Stravinskii"", ""Igor Feodorovich Stravinsky"", ""Jgor Strawinsky"", ""Igor Strawinskij"", ""Igor Stravinski"", ""Igor Fedorovich Stravinsky"", ""I. Strawinsky""]",Ludwig van Beethoven,0.95,0,-1,1,0
10225,2026-01-25 23:45:54,17139,273103,Who was the composer of Modern Times?,"[""Charlie Chaplin"", ""Charles Spencer Chaplin"", ""Charles Chaplin"", ""Sir Charles Spencer Chaplin""]",Charlie Chaplin,0.95,1,1,0,0
10226,2026-01-25 23:45:55,2905,2557,Who was the composer of Wish You Were Here?,"[""Stanley Myers""]",Pink Floyd,0.95,0,-1,1,0
10227,2026-01-25 23:45:56,102,52717,Who was the composer of Everything but You?,"[""Duke Ellington"", ""Edward Kennedy \""Duke\"" Ellington"", ""Edward Kennedy Ellington"", ""Edward K. Ellington""]",Harry Warren,0.95,0,-1,1,0
10228,2026-01-25 23:45:57,1408,5921,Who was the composer of Mela?,"[""Naushad"", ""Naushad Ali""]",Mela was composed by A. R. Rahman.,0.9,0,-1,1,0
10229,2026-01-25 23:45:58,3570,120538,Who was the composer of The Musical Offering?,"[""Johann Sebastian Bach"", ""Bach"", ""J.S. Bach"", ""J. S. Bach"", ""J S Bach""]",Johann Sebastian Bach,0.9999,1,1,0,0
10230,2026-01-25 23:45:59,21447,74938,Who was the composer of Götterdämmerung?,"[""Richard Wagner"", ""Wilhelm Richard Wagner"", ""Wagner""]",Richard Wagner,1.0,1,1,0,0
10231,2026-01-25 23:45:59,1093,57788,Who was the composer of Saturday Night?,"[""Stephen Sondheim"", ""Stephen Joshua Sondheim""]",Leonard Bernstein,0.95,0,-1,1,0
10232,2026-01-25 23:46:00,7716,45958,Who was the composer of Happy?,"[""Yuvan Shankar Raja""]",Pharrell Williams,0.9999,0,-1,1,0
10233,2026-01-25 23:46:01,692,6631,Who was the composer of La nonne sanglante?,"[""Charles Gounod"", ""Charles François Gounod"", ""Ch. Gounod""]",Paul Dukas,0.95,0,-1,1,0
10234,2026-01-25 23:46:02,1536,45370,Who was the composer of Piano Concerto No. 4?,"[""Sergei Rachmaninoff"", ""Sergei Vasilievich Rachmaninoff"", ""Rachmaninoff"", ""Rach"", ""Sergei Vasilyevich Rachmaninoff""]",Ludwig van Beethoven,0.95,0,-1,1,0
10235,2026-01-25 23:46:03,205,24253,Who was the composer of Saturday Night?,"[""Jeff Bhasker"", ""Billy Kraven"", ""U.G.L.Y."", ""Teddy Sinclair"", ""Natalia Noemi Cappuccini"", ""Natalia Noemi Sinclair"", ""Natalia Kills"", ""Verbalicious"", ""Candy Rapper"", ""Natalia Keery-Fisher"", ""Natalia Cappuccini"", ""Verse"", ""Natalia Sinclair""]",Leonard Bernstein,0.95,0,-1,1,0
10236,2026-01-25 23:46:04,456,290772,Who was the composer of I Miss You?,"[""Miley Cyrus"", ""Destiny Hope Cyrus"", ""Miley Ray Cyrus"", ""Miley Hemsworth"", ""Ashley O"", ""Hannah Montana"", ""Smiley Miley"", ""Miley Ray Hemsworth"", ""Miley R. Cyrus"", ""Miley R. Hemsworth"", ""Miley Cyrus Love""]",Blink-182,0.95,0,-1,1,0
10237,2026-01-25 23:46:05,104,42947,Who was the composer of Drink the Water?,"[""Jack Johnson"", ""Jack Hody Johnson""]",John Adams,0.95,0,-1,1,0
10238,2026-01-25 23:46:07,41,13469,"Who was the composer of Prelude in F major, Op. 49, No. 2?","[""Alexander Scriabin""]",Gabriel Fauré,0.95,0,-1,1,0
10239,2026-01-25 23:46:08,198,2301,Who was the composer of Boulevard Solitude?,"[""Hans Werner Henze""]",Francis Poulenc,0.95,0,-1,1,0
10240,2026-01-25 23:46:09,1405,31922,Who was the composer of Tribute?,"[""Yanni"", ""Giannis Chrysomallis""]",John Williams,0.9,0,-1,1,0
10241,2026-01-25 23:46:10,33329,44580,Who was the composer of Glory?,"[""James Horner"", ""James Roy Horner""]",James Horner,0.9999,1,1,0,0
10242,2026-01-25 23:46:11,593,172737,Who was the composer of Celebration?,"[""Wiz Khalifa"", ""Cameron Thomaz"", ""Cameron Jibril Thomaz"", ""Lil Wayne"", ""Dwayne Carter"", ""Dwayne Michael Carter Jr."", ""Tunechi"", ""Weezy F. Baby"", ""The President"", ""Baby D"", ""Tyga"", ""Micheal Ray Stevenson"", ""Micheal Stevenson"", ""T-Raww""]",Andrew Lloyd Webber,0.95,0,-1,1,0
10243,2026-01-25 23:46:12,2315,321230,Who was the composer of Not Guilty?,"[""George Harrison"", ""The Quiet Beatle"", ""Nelson Wilbury"", ""00013482508 IPI""]",John Adams,0.95,0,-1,1,0
10244,2026-01-25 23:46:13,1276,39925,Who was the composer of The Party's Over?,"[""John Barry"", ""John Barry Prendergast"", ""John Prendergast""]",Jule Styne,0.95,0,-1,1,0
10245,2026-01-25 23:46:14,140,45173,Who was the composer of The Light?,"[""Philip Glass"", ""Philip Morris Glass""]",David Lang,0.95,0,-1,1,0
10246,2026-01-25 23:46:15,356,46605,Who was the composer of Kattalai?,"[""Ilaiyaraaja"", ""Ilayaraja"", ""Ilaya Raja"", ""Raja""]",Ilaiyaraaja,0.95,1,1,0,0
10247,2026-01-25 23:46:16,3660,171730,Who was the composer of The Wild Life?,"[""Eddie Van Halen"", ""Edward Van Halen"", ""EVH"", ""Edward Lodewijk van Halen"", ""Edward Lodewijk Van Halen""]",John Debney,0.95,0,-1,1,0
10248,2026-01-25 23:46:17,536,8931,Who was the composer of In Summer?,"[""Robert Lopez"", ""Robert Joseph Lopez"", ""Kristen Anderson-Lopez"", ""Kristen Anderson"", ""Kristen Jane Anderson""]",John Williams,0.95,0,-1,1,0
10249,2026-01-25 23:46:18,5887,74683,Who was the composer of Opera?,"[""Brian Eno"", ""Eno"", ""Brian Peter George Eno"", ""Brian Peter George St John le Baptiste de la Salle Eno""]",Claudio Monteverdi,0.85,0,-1,1,0
10250,2026-01-25 23:46:20,581,204907,Who was the composer of Flower?,"[""Kylie Minogue"", ""Kylie Ann Minogue""]",John Adams,0.95,0,-1,1,0
10251,2026-01-25 23:46:20,292,14149,Who was the composer of Been So Long?,"[""Arthur Darvill"", ""Thomas Arthur Darvill""]",Michael Gordon,0.95,0,-1,1,0
10252,2026-01-25 23:46:21,829,3659,Who was the composer of All American?,"[""Charles Strouse""]",Leonard Bernstein,0.95,0,-1,1,0
10253,2026-01-25 23:46:22,2764,4133,Who was the composer of The Little Prince?,"[""Frederick Loewe"", ""Friedrich Löwe""]",Antoine de Saint-Exupéry,0.9,0,-1,1,0
